method,problem_id,candidate_id,problem_type,difficulty,error_type,objective_correct,structure_score,feedback
Best-of-K,single_period_newsvendor_0008,Qwen3-8B_k2,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0009,Qwen3-8B_k4,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0010,Qwen3-8B_k2,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0011,Qwen3-8B_k1,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0012,Qwen3-8B_k0,single_period_newsvendor,easy,execution_error,0.0,0.0,"LP artifact is unavailable, so structure feedback is unavailable."
Best-of-K,single_period_newsvendor_0013,Qwen3-8B_k0,single_period_newsvendor,easy,execution_error,0.0,0.0,"LP artifact is unavailable, so structure feedback is unavailable."
Best-of-K,single_period_newsvendor_0014,Qwen3-8B_k2,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0015,Qwen3-8B_k0,single_period_newsvendor,easy,execution_error,0.0,0.0,"LP artifact is unavailable, so structure feedback is unavailable."
Best-of-K,single_period_newsvendor_0016,Qwen3-8B_k7,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0017,Qwen3-8B_k6,single_period_newsvendor,easy,missing_shortage_variable,1.0,0.43333333333333335,"结构验证发现以下问题：
- [inventory_variable] evidence_strength=none, rule_score=0.000: 你的模型缺少库存状态变量。应加入非负库存变量 I[t] 或 I[i,t]。
  Repair hint: Add nonnegative inventory state variables, e.g. I[t] or I[i,t].
- [shortage_variable] evidence_strength=none, rule_score=0.000: 题目允许缺货或包含缺货惩罚，但你的模型没有可用的缺货变量。应加入 B[t] 或 B[i,t]，并让其参与目标函数或库存/需求约束。
  Repair hint: Add shortage/backlog variables, e.g. B[t] or B[i,t], and use them in the objective or balance/demand constraints.
- [holding_cost] evidence_strength=none, rule_score=0.000: 你的目标函数缺少持有成本项。应加入 holding_cost * I[t]。
  Repair hint: Include holding_cost * I[t] terms in the objective.
- [shortage_cost] evidence_strength=none, rule_score=0.000: 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
  Repair hint: Include shortage_cost * B[t] terms in the objective.
- [demand_satisfaction] evidence_strength=name_only, rule_score=0.400: 缺少结构：demand_satisfaction
  Repair hint: Add a single-period demand satisfaction equality such as Q + B - I = demand.
当前结构完整性分数为 0.433。请优先修复上述低证据强度结构。"
Best-of-K,single_period_newsvendor_0018,Qwen3-8B_k3,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_period_newsvendor_0019,Qwen3-8B_k2,single_period_newsvendor,easy,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0000,Qwen3-8B_k6,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0001,Qwen3-8B_k2,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0002,Qwen3-8B_k5,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0003,Qwen3-8B_k4,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0004,Qwen3-8B_k7,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0005,Qwen3-8B_k7,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0006,Qwen3-8B_k1,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0007,Qwen3-8B_k7,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0008,Qwen3-8B_k3,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0009,Qwen3-8B_k2,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0010,Qwen3-8B_k7,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0011,Qwen3-8B_k7,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0012,Qwen3-8B_k0,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0013,Qwen3-8B_k4,single_item_multi_period,medium,objective_mismatch_after_selection,0.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0014,Qwen3-8B_k0,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0015,Qwen3-8B_k3,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0016,Qwen3-8B_k5,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0017,Qwen3-8B_k6,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0018,Qwen3-8B_k1,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_0019,Qwen3-8B_k6,single_item_multi_period,medium,no_error_detected,1.0,0.8571428571428571,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0000,Qwen3-8B_k1,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0001,Qwen3-8B_k7,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0002,Qwen3-8B_k5,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0003,Qwen3-8B_k7,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0004,Qwen3-8B_k6,single_item_multi_period_shortage,medium,objective_mismatch_after_selection,0.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0005,Qwen3-8B_k7,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0006,Qwen3-8B_k6,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0007,Qwen3-8B_k1,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0008,Qwen3-8B_k0,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0009,Qwen3-8B_k0,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0010,Qwen3-8B_k3,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0011,Qwen3-8B_k6,single_item_multi_period_shortage,medium,objective_mismatch_after_selection,0.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0012,Qwen3-8B_k7,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8444444444444444,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0013,Qwen3-8B_k0,single_item_multi_period_shortage,medium,objective_mismatch_after_selection,0.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0014,Qwen3-8B_k1,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0015,Qwen3-8B_k0,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0016,Qwen3-8B_k1,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0017,Qwen3-8B_k1,single_item_multi_period_shortage,medium,objective_mismatch_after_selection,0.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0018,Qwen3-8B_k4,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,single_item_multi_period_shortage_0019,Qwen3-8B_k1,single_item_multi_period_shortage,medium,no_error_detected,1.0,0.8611111111111112,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,multi_item_capacity_0000,Qwen3-8B_k3,multi_item_capacity,hard,no_error_detected,1.0,0.8125,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,multi_item_capacity_0001,Qwen3-8B_k3,multi_item_capacity,hard,no_error_detected,1.0,0.8125,结构验证通过：模型包含题目所需的关键库存补货结构。
Best-of-K,multi_item_capacity_0002,Qwen3-8B_k6,multi_item_capacity,hard,missing_capacity_constraint,0.0,0.71875,"结构验证发现以下问题：
- [capacity_constraint] evidence_strength=none, rule_score=0.000: 题目包含容量限制，但你的模型没有足够证据支持容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的不等式约束。
  Repair hint: Add capacity constraints, e.g. sum_i volume[i] * I[i,t] <= capacity, with an inequality over real decision variables.
当前结构完整性分数为 0.719。请优先修复上述低证据强度结构。"
Best-of-K,multi_item_capacity_0003,Qwen3-8B_k0,multi_item_capacity,hard,solver_not_optimal,0.0,0.71875,"结构验证发现以下问题：
- [capacity_constraint] evidence_strength=none, rule_score=0.000: 题目包含容量限制，但你的模型没有足够证据支持容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的不等式约束。
  Repair hint: Add capacity constraints, e.g. sum_i volume[i] * I[i,t] <= capacity, with an inequality over real decision variables.
当前结构完整性分数为 0.719。请优先修复上述低证据强度结构。"
